Date,Ligne,Type de perturbation,Api disruption id
2024-05-17 04:00:00,LC,PB,e619b666-13e3-11ef-bc03-0a58a9feac02|ff4b9d3c-13e5-11ef-bc03-0a58a9feac02|42680c0e-13e6-11ef-9544-0a58a9feac02
2024-05-17 04:02:00,LC,PB,e619b666-13e3-11ef-bc03-0a58a9feac02|ff4b9d3c-13e5-11ef-bc03-0a58a9feac02|42680c0e-13e6-11ef-9544-0a58a9feac02
2024-05-17 04:04:00,LC,PB,e619b666-13e3-11ef-bc03-0a58a9feac02|ff4b9d3c-13e5-11ef-bc03-0a58a9feac02|42680c0e-13e6-11ef-9544-0a58a9feac02
2024-05-17 04:04:00,LD,OK,
2024-05-17 04:06:00,LC,PB,e619b666-13e3-11ef-bc03-0a58a9feac02|ff4b9d3c-13e5-11ef-bc03-0a58a9feac02|42680c0e-13e6-11ef-9544-0a58a9feac02
2024-05-17 04:06:00,LD,OK,
2024-05-17 04:08:00,LC,PB,e619b666-13e3-11ef-bc03-0a58a9feac02|ff4b9d3c-13e5-11ef-bc03-0a58a9feac02|42680c0e-13e6-11ef-9544-0a58a9feac02
2024-05-17 04:08:00,LD,OK,
2024-05-17 04:10:00,LC,PB,e619b666-13e3-11ef-bc03-0a58a9feac02|ff4b9d3c-13e5-11ef-bc03-0a58a9feac02|42680c0e-13e6-11ef-9544-0a58a9feac02
2024-05-17 04:10:00,LD,OK,
